source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
78-Maternity-Stages of labour-2nd Stage,0,GOLD_ADD_ETYPE_STCM,78-Maternity-Stages of labour-2nd Stage,4014453,SNOMED,1970-01-01,2099-12-31,
78-Maternity-Stages of labour-3rd Stage,0,GOLD_ADD_ETYPE_STCM,78-Maternity-Stages of labour-3rd Stage,4015161,SNOMED,1970-01-01,2099-12-31,
81-Child Health Surveillance-Muscle tone for 8 months (CHS)-Locomotion,0,GOLD_ADD_ETYPE_STCM,81-Child Health Surveillance-Muscle tone for 8 months (CHS)-Locomotion,44791883,SNOMED,1970-01-01,2099-12-31,
81-Child Health Surveillance-Muscle tone for 8 months (CHS)-Sitting Balance,0,GOLD_ADD_ETYPE_STCM,81-Child Health Surveillance-Muscle tone for 8 months (CHS)-Sitting Balance,44791883,SNOMED,1970-01-01,2099-12-31,
82-Child Health Surveillance-Vision CHS 3 years and 41/2 years-Left visual acuity,0,GOLD_ADD_ETYPE_STCM,82-Child Health Surveillance-Vision CHS 3 years and 41/2 years-Left visual acuity,44791883,SNOMED,1970-01-01,2099-12-31,
82-Child Health Surveillance-Vision CHS 3 years and 41/2 years-Right visual acuity,0,GOLD_ADD_ETYPE_STCM,82-Child Health Surveillance-Vision CHS 3 years and 41/2 years-Right visual acuity,44791883,SNOMED,1970-01-01,2099-12-31,
83-Child Health Surveillance-Vision CHS 8 and 18 months-Left visual acuity,0,GOLD_ADD_ETYPE_STCM,83-Child Health Surveillance-Vision CHS 8 and 18 months-Left visual acuity,44791883,SNOMED,1970-01-01,2099-12-31,
83-Child Health Surveillance-Vision CHS 8 and 18 months-Right visual acuity,0,GOLD_ADD_ETYPE_STCM,83-Child Health Surveillance-Vision CHS 8 and 18 months-Right visual acuity,44791883,SNOMED,1970-01-01,2099-12-31,
85-Medical History-Absence of Condition-Read Code For Condition,0,GOLD_ADD_ETYPE_STCM,85-Medical History-Absence of Condition-Read Code For Condition,4302931,SNOMED,1970-01-01,2099-12-31,
86-Epilepsy-Fit details-Fit Frequency,0,GOLD_ADD_ETYPE_STCM,86-Epilepsy-Fit details-Fit Frequency,4017306,SNOMED,1970-01-01,2099-12-31,
87-Medical History-Family History-Read Code For Condition,0,GOLD_ADD_ETYPE_STCM,87-Medical History-Family History-Read Code For Condition,4167217,SNOMED,1970-01-01,2099-12-31,
96-Examination Findings-Heart examination-Rhythm,0,GOLD_ADD_ETYPE_STCM,96-Examination Findings-Heart examination-Rhythm,3022318,LOINC,1970-01-01,2099-12-31,
96-Examination Findings-Heart examination-Sounds,0,GOLD_ADD_ETYPE_STCM,96-Examination Findings-Heart examination-Sounds,4158197,SNOMED,1970-01-01,2099-12-31,
